A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,target
-1.27132180396996,0.4163962587438965,-2.5705902204115225,0.3456106414756942,-0.8993732013418966,2.2448604454822805,-0.35162126591422926,2.5974972564822143,2.1477977495212084,-0.4538835988490723,0.6102442577895195,-4.094122025735358,0.6607038597608613,-0.9760093038979445,1.6076173868244463,0
-0.3085519372571691,-0.5093326504848509,-0.6429040438011193,2.0511001622178227,-1.7007569365345856,0.6291391158641049,0.4655656430960109,0.6644692009459033,1.2547775271417985,1.5976993259609156,0.47584037684396674,-2.9809363744551765,-0.5684810072607397,0.0660455424164762,-1.2772576684399324,1
-2.5831689705732703,0.1417765607994892,-1.5222414104937378,0.7746073604612936,-2.965210529885341,1.241786866980655,-1.8144003855708448,3.5257512760341525,0.9606455399171062,0.7661375845266774,1.3275546507092362,-5.090999813544141,-0.24458761338927681,-2.845149138313217,-0.15694480527717874,0
-0.33057831066946797,0.580701836897825,0.5516299752953606,-2.226342248200475,-1.6646514582806153,-0.18633007989457018,-1.086651686778673,-0.035785054237475286,-1.3034940985832328,1.3033449887867108,-0.6642710100718509,2.5447554546193003,1.2817078801029929,-0.7777905137238535,1.0318168342239267,1
1.1384817765447774,0.3073638195104265,-0.09666322794933054,-0.5619460874319634,0.8050822384378519,-1.9692383525465713,4.210707142758531,-0.15124004704928265,3.7333126048124274,0.757872361932744,-0.37854285375546254,2.0528660676761517,1.9089679993874724,1.4916515518904083,1.0933085409306464,1
-0.2860594956622306,0.7977332439097289,-0.622735126957203,1.4461371835880288,0.6979984442936197,2.3404728646896267,-0.5926064806203329,0.02653810258973617,0.3002949200387188,1.4462797072440468,-0.5640446141319949,-1.8471844115083038,1.3636454435980954,0.2944439648384072,-0.7082019045090993,1
-0.7989027552449801,-0.7500936574883064,-1.6837250773266705,2.9228234380178675,0.4619980237030926,1.906806379945841,0.5834971201165944,1.6142898913329662,2.5175020402842216,-2.348001134404344,0.11665065001560704,-5.164843437851034,0.10419594365146512,-0.08494952169507297,1.1564177714974384,0
-0.5383655381630172,-0.3634019832294243,-0.01273841020811145,2.4478769434625374,1.4793044444184598,-0.07607749898190841,0.569644132276044,0.7177445884588034,1.2204530891662,0.8880442016384417,-1.4945778710292361,-2.9854084961066483,-0.636325944295699,-0.2722808248488562,-0.17121121184571356,1
1.496991961950023,0.9374475151515372,-0.8682087965098824,0.5316586638836955,1.0458034513679912,1.5856221596572868,0.3231498084754859,-1.6167494863845748,-0.308996962040758,1.1281367471219346,0.6193173095995895,0.13732061789299677,-0.675588955633587,2.0869419947061045,0.04424177539385089,1
-1.0473490297960768,0.8959549177663008,0.14377768733881502,-1.8991948013206355,0.8177441610899081,-1.4421643097607428,-0.3167602201620446,1.5434238423351974,0.1691740447549237,0.6171545484177509,-1.3458312958641396,0.7601078872969524,0.28840037718730493,-1.7353838712894034,0.579472818912714,0
-0.23524337678787646,0.08609437179585895,0.2958255945358624,-0.08412782201487934,0.15396226626563522,-1.1990435396574328,1.7023098623945867,0.6625733196754041,1.943534855462771,-0.9015912589117553,1.5055071485491969,0.4479171030176535,1.4710106903491265,-0.21512723757730323,-0.0897648872738478,0
-1.378462447191186,0.05705383682536383,-2.0778717370961752,1.104699126462234,0.5748264844618621,1.873602586898582,-0.5451871227108974,2.4533283741458876,1.761439299443094,-0.1020382008184647,0.4902574444285194,-4.573178834803351,-0.006380058966594437,-1.1320891819437275,-0.008232364569510726,0
0.39373491377200864,0.8544067801457649,-0.4062869207657732,0.479029667638626,-0.25227712941562996,0.1169113364904526,0.6289647249041159,-0.15294237809653574,0.5893809915638013,0.4867722915221611,1.3817197241311379,-0.532402423165168,-0.4467151860548666,0.5940441128909911,-0.20405044712407977,0
0.5010845473121275,1.2508937886917908,-1.4988625946448024,0.9032074381500848,-1.9145819654840572,0.8595496978971842,0.4270015316647141,0.20804068523842645,0.796414477337028,0.8329959184641228,-0.6709135511914759,-2.233276258567274,-1.797855733490209,0.8261442589246544,-0.9638881893174405,0
-0.6438838034778795,-0.36224169775737963,1.6715721762774796,2.4298398892118707,0.27566358173523053,-0.5190625467586027,0.009825028319857034,-0.24020933288672558,-0.0622716169799874,0.37431308954649783,-0.5309596471542593,-1.0443095175393062,0.6724498345456863,-0.49855230355337693,-0.7729036637422013,0
-1.487532396153876,-0.9011523426340876,-0.7629189212840659,0.5085649670962544,0.43001338002358463,0.8915558209545958,-0.7148492174783667,1.9570656146026206,0.962392103796003,-0.6469428195881666,0.431332186353047,-2.6214754196812304,0.8446244767598271,-1.5072212764397082,-0.9869193832323313,0
-0.29761127479174077,-0.13754246746483606,0.835421353240686,1.9411313965003314,-0.955592103639267,0.7093630749845123,-0.16744106687893542,-0.4445895726288943,-0.036114098330051414,-1.3866779670462017,-0.19785642882595886,-0.9249133279844657,1.1369403798129603,0.07066886991725696,-1.3420578060448387,0
-2.129447693756155,1.3548659398836689,-2.479279510248365,0.07720662068420336,-0.3515452613333012,3.117268536840508,-1.7341412332408335,3.144443379188493,1.3925792709085176,-0.25500497768937913,0.3435758851188842,-4.417245314967481,1.6305581605509385,-1.955254554203026,-2.152518453046301,1
0.780916428005754,-0.19116852856723568,-2.8335096153289667,0.2101094588724186,-0.43547404803817114,2.120928621946832,-0.017461854633307662,0.3702176220788295,0.7319955321761994,-2.502608890607422,-1.1740537802982656,-2.7429082208482494,-2.2692695774331737,1.2230893137256718,0.4935343113115024,1
-0.4076973965114124,-1.1929367296870448,1.2151634865971337,-0.8793189891880643,0.8887467215456054,-0.27786739982497255,-1.0206796354255077,-0.37588158539208244,-1.384627802365999,-0.9135549117157787,0.8152406833068626,1.9095381721371978,1.2645937306156851,-0.7077875633268382,-1.0011711119216136,1
0.5448285792899846,0.5708051779029949,1.0041266489242153,-0.37041288352131085,0.1774182393621818,0.35516380604962333,-0.3467945229451811,-1.4651940505282663,-1.2046842618540594,0.8566434746138281,1.9249790305605117,2.302601096076162,1.332154696265908,0.6534287446152665,0.30008045551991636,1
-0.6887565819038493,0.5129316405480331,-0.21220522452556823,-1.194234463920507,0.4361661656994833,1.268890472533439,-0.29872099954790915,0.6212428041831869,0.611564811186424,0.06747288943996312,0.0701972286062904,1.029358129078458,3.488919986395741,-0.5647683963355048,0.8914888436658108,1
0.4518706584538799,0.03998193423012464,1.7391233937333423,0.17661238161266868,1.6338702782782046,-0.4375651018207012,0.1554390438141806,-1.5673024871424084,-0.9273910767904896,1.124176785112353,-1.0206019727813198,2.496587756326145,1.5949367600733502,0.5405285585730437,-1.03943096290067,0
-1.1697627636705785,0.7067935059306063,-0.6491772787450255,-2.3408584478120913,-0.1806838921904478,0.5930427621681563,-1.7018240395548954,1.483157695288673,-0.6965302632417378,0.702608084547097,-1.4736993376276717,0.4543662951640807,0.9716183438542785,-1.6876118439192895,0.24178834617982453,1
-0.9850109637575595,0.19212336761064816,0.2936997066018859,0.9115142969089916,-0.39043323461963725,1.028808230501153,-1.4316246091767915,0.49412976297118155,-0.7178890187140257,-0.4348435688460894,-0.6498382822910318,-1.3989240012491229,0.6562572796512354,-0.966639916801306,-2.1163147721661764,1
-1.0082974738140136,-0.828857008980842,1.4350981927689492,1.1225576451085042,-1.369530489384829,-0.4508801799246988,0.24878339189863802,0.402967367220243,0.6488166038067894,0.04512983998831258,1.926275237011487,-0.05052324070176816,2.450104513682624,-0.9485261622711775,-1.0716305127955148,1
-2.030209515019883,-1.112031608735144,-0.762013483696457,-0.6819260976661117,2.58880311838165,0.7410684891772111,-2.9198232711375853,2.344815456611522,-1.3136173514737102,0.058007678578289895,0.20771926485610354,-2.62444923871951,-1.1440229616851634,-2.6877430151321224,-2.746502852690445,1
0.199772567844357,-0.5953372747430775,-0.5978833342577896,-0.17357274629553976,-0.19868111556839854,-0.07251746764687761,0.5668728843316366,0.26288751626497103,0.7060878916709876,-0.3681496669891692,-0.3984565703230503,-0.3314649447536093,-0.3615353438772,0.2515021565895008,-0.5823021314299596,0
-1.190253040742052,0.5262858686819794,0.7132984398060359,1.674621001643393,-1.208351949495599,0.08405458525235998,0.09379371900419996,0.9275887021442928,1.005661444742666,-1.0824410437804357,-0.6642809744743209,-1.653556045785633,1.7230481046052981,-1.034873263145056,-0.7022972131912357,0
-2.0573712790616345,-0.06374331733420606,-0.8082622447672558,2.0100473680586326,0.07903644461383194,-1.0028021185077207,1.1184214450032208,3.4222406967320262,3.358356224641846,-0.2786408421585792,-1.2198146791693427,-4.9847902830431865,-0.22887948045938733,-2.1368824031760933,-0.15189722504775438,1
0.8768199136854049,0.38172664678788615,-1.7503805361320277,0.39511718747887026,0.24467034907095767,1.433678139796476,0.44035087769972087,-0.21904733117888145,0.6781442749865402,-0.7135564909387535,0.19802280057807073,-1.4654509775813425,-1.249036922751517,1.3277483563562953,-0.016226208704295298,1
0.3140456908229222,0.8950210755435641,2.1798295993167818,-2.711534912217311,1.135315215244051,-1.523852468369576,-0.4933424025739744,-1.4471767285365744,-2.0423735020393456,-1.2179618820362899,1.0198412793263079,5.508664677127255,2.073507631517078,-0.2537366633125345,-0.23239303499081734,1
-1.270074040008745,0.2941458838891059,-1.4246288519146872,1.495841273005949,0.268461899866732,1.508035075891848,-1.3845651857938024,1.849747319322991,0.3187277759284934,-0.40444968246911106,0.025755350923262824,-4.501009184806398,-1.4108862745426094,-1.209126931097404,-0.47099942075297796,0
-0.4277939184931169,-0.2297158394117681,-1.8174385168976745,0.6569246849435106,-0.42633981766531753,0.8595775980563348,0.43654324730109095,1.5518245012922873,1.7715038566665948,0.6371597435509948,0.5490220871219158,-3.0934346204184595,-0.7824940193292375,-0.2103974592276432,0.591066936335061,1
0.5945356248671525,0.7304857028244248,-0.18406849305425962,0.3034769201088634,1.3722338678678732,1.3969427403114862,-0.7134576608578116,-1.079366691029185,-1.043321880946701,0.39083781282032287,-0.23533263872448668,0.21843361070651907,-0.041690728169420654,0.88644348570756,0.3139732739263047,0
-1.7011977354448071,1.731252309290564,-1.5940949098178918,-0.8075475519870959,0.9083664271640899,1.4488006594152338,-2.7497906434297965,2.340606908583392,-0.9572520327784801,-0.7425224425970892,0.7800059609916365,-3.034807227171885,-1.352442425791302,-2.1779609665583646,-0.034682259045993494,1
0.5722413321620614,-1.1130900276298048,-0.699566954417728,0.5028601865255269,0.6516022549488549,0.19117422003973472,0.6149185721465991,-0.196741841149366,0.5270292810477918,0.7332036722403648,0.24332069141922807,-0.8220114062445024,-1.104668835582225,0.7825611238732599,-0.4959061907859165,1
1.3722980323278542,0.00721714608789781,-1.2035431331547026,1.2535053632023818,-0.38336882422806395,1.848183908995056,0.0841726634817804,-1.3626119550078781,-0.30303430118668295,1.1581495556595445,-0.21201289233454176,-1.2215514296022654,-1.6088549748701153,2.0125424933718064,-1.1381506450830399,0
1.3506841255565194,0.14944115261371754,-0.19889078648907324,-0.13128879926975645,0.03004136452128492,0.7987039164090648,0.7051733406733537,-1.6059107034121625,-0.1234242367368461,-0.5436677438753278,-1.2964383755849946,1.5174218624791214,0.43589886608214967,1.7861491723701084,-0.9691193442983064,1
-1.409952174514662,1.664646536433969,0.6607292248232675,-0.544866956570859,0.3652402750183186,0.11386635959119706,-1.9531758549926612,0.9565468546037666,-1.3269655472505095,0.7030493046860262,-0.9623156927902224,-0.18604767966434188,0.6712583399595027,-1.878436397722665,-0.21723296746987092,0
-0.5276279889191265,1.320171076307347,-0.036960658978639926,-1.6262758198096972,-1.5770682676728154,0.1397315962910588,-1.7906500614916048,0.38972238141526544,-1.704544142171049,-0.8146917670983592,-0.49367815811910076,0.7498888744798339,-0.50018721118036,-1.037909364703519,-0.5110989667242454,0
2.1805493185134694,0.3399544527425375,3.0801159050956954,-1.6362385151087517,0.5067690725044746,-0.9302377384273359,1.9307895363937815,-4.118823475277884,-0.9297866740104319,1.3046566274067597,-1.2391619172959618,8.216409498313595,4.955506632455749,2.5691899190274157,1.1354100618426521,1
0.5374369853231059,0.8117403137671578,1.952672206049171,2.4612246627278833,0.24724706637930446,-0.4126594044320653,0.6951912565483965,-1.7838154353764561,-0.3767269538227658,0.5288743855226535,0.6114134689150991,0.5170146330990584,0.7319419584694549,0.9606512784391746,-0.10420691361502854,0
-0.9963012066672571,1.5686819188413577,0.7157588042081313,-1.4139872425339342,0.2524485549536634,-0.10632159199135949,-0.7553533744236177,0.6748471913397296,-0.3087490630089085,-1.5136541744623178,0.04883112480840971,1.5474908964947782,2.4657862061272002,-1.3178415775806798,-0.9334212667102668,1
-3.301239976107777,-0.08348174807542144,-0.051091995457522264,0.07343902862765495,1.1950497596109866,-0.49012701329124897,-2.0031990464542093,3.8602470844976158,0.47246318688821826,-0.7180529119443911,0.1348892064273157,-3.611393624682271,0.44146373715342135,-4.080399981969644,-0.21662164208216775,0
-0.472911560330683,0.01184430609854126,0.35770888089625597,0.2434409369542705,0.979465191023909,0.8905709633899384,-1.054282820923175,-0.062335667801221475,-0.786119713721416,0.3375063794863457,0.8240282844308259,-0.09370469921174886,0.9803640808968355,-0.4305838855693288,-1.0909635100661974,1
-0.21548034445302688,0.5665957344899969,0.23685497716289058,-1.308734395400469,0.3573372369661163,0.9053148908122229,-0.09654330141849711,-0.12215437963214643,0.18470402716317968,-0.4573457228779558,0.8693147496340548,2.0596505320485923,3.3416353691234955,-0.09303366964970339,0.0828228911638376,1
-0.22358859772412726,-1.9901167372489352,-0.815340629533651,1.1957111621006125,-1.6550003997268452,0.2189323626077354,0.7862243263539543,0.8493785148397892,1.527925130229799,1.0884968575291116,0.3677878890656031,-2.2733173581740043,-0.45393336805637935,0.024453604059356593,0.22637520284006693,0
